pair,metatile,kind,treatment,cells,maps,example_map,x,y
general__rom_082d4b24,306,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,31,5
general__rom_082d4b24,307,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,33,5
general__rom_082d4b24,308,flat,unreviewed,1,1,FR_VERMILION_CITY,22,33
general__rom_082d4b24,309,flat,unreviewed,1,1,FR_VERMILION_CITY,23,33
general__rom_082d4b24,30A,flat,unreviewed,1,1,FR_VERMILION_CITY,24,33
general__rom_082d4b24,30B,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,31,3
general__rom_082d4b24,04D,flat,unreviewed,10,2,FR_ROUTE_11,61,8
general__rom_082d4b24,30C,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,32,3
general__rom_082d4b24,30D,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,33,3
general__rom_082d4b24,310,flat,unreviewed,1,1,FR_ROUTE_6,2,26
general__rom_082d4b24,311,flat,unreviewed,11,1,FR_ROUTE_6,3,26
general__rom_082d4b24,312,flat,unreviewed,1,1,FR_ROUTE_6,14,26
general__rom_082d4b24,313,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,55,1
general__rom_082d4b24,314,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,56,1
general__rom_082d4b24,315,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,55,2
general__rom_082d4b24,04E,flat,unreviewed,3,2,FR_ROUTE_11,64,8
general__rom_082d4b24,316,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,56,2
general__rom_082d4b24,317,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,57,2
general__rom_082d4b24,318,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,55,3
general__rom_082d4b24,319,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,56,3
general__rom_082d4b24,31A,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,57,3
general__rom_082d4b24,31B,flat,native_fallback,17,1,FR_SSANNE_EXTERIOR,62,2
general__rom_082d4b24,31D,flat,native_fallback,2,1,FR_SSANNE_EXTERIOR,58,29
general__rom_082d4b24,31E,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,59,29
general__rom_082d4b24,31F,flat,native_fallback,5,1,FR_SSANNE_EXTERIOR,59,3
general__rom_082d4b24,320,flat,native_fallback,3,1,FR_SSANNE_EXTERIOR,31,15
general__rom_082d4b24,321,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,30,14
general__rom_082d4b24,322,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,34,14
general__rom_082d4b24,323,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,30,15
general__rom_082d4b24,324,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,34,15
general__rom_082d4b24,325,flat,native_fallback,1,1,FR_SSANNE_EXTERIOR,46,2
general__rom_082d4b24,326,flat,unreviewed,1,1,FR_VERMILION_CITY,34,23
general__rom_082d4b24,327,flat,unreviewed,1,1,FR_VERMILION_CITY,38,23
general__rom_082d4b24,050,roof,modeled_building,1,1,FR_VERMILION_CITY,13,4
general__rom_082d4b24,051,roof,modeled_building,1,1,FR_VERMILION_CITY,14,4
general__rom_082d4b24,052,roof,modeled_building,1,1,FR_VERMILION_CITY,15,4
general__rom_082d4b24,053,roof,modeled_building,1,1,FR_VERMILION_CITY,16,4
general__rom_082d4b24,054,flat,unreviewed,1,1,FR_ROUTE_6,18,12
general__rom_082d4b24,055,flat,unreviewed,1,1,FR_ROUTE_6,20,12
general__rom_082d4b24,056,flat,unreviewed,1,1,FR_ROUTE_6,21,12
general__rom_082d4b24,058,roof,modeled_building,1,1,FR_VERMILION_CITY,13,5
general__rom_082d4b24,059,roof,modeled_building,1,1,FR_VERMILION_CITY,14,5
general__rom_082d4b24,008,flat,reviewed_surface,149,3,FR_ROUTE_11,55,15
general__rom_082d4b24,05A,roof,modeled_building,1,1,FR_VERMILION_CITY,15,5
general__rom_082d4b24,05B,roof,modeled_building,1,1,FR_VERMILION_CITY,16,5
general__rom_082d4b24,05C,wall,unmatched_building,1,1,FR_ROUTE_6,10,4
general__rom_082d4b24,05E,wall,unmatched_building,1,1,FR_ROUTE_6,15,4
general__rom_082d4b24,060,wall,modeled_building,1,1,FR_VERMILION_CITY,13,6
general__rom_082d4b24,061,wall,modeled_building,1,1,FR_VERMILION_CITY,14,6
general__rom_082d4b24,062,wall,modeled_building,2,1,FR_VERMILION_CITY,29,17
general__rom_082d4b24,063,wall,modeled_building,1,1,FR_VERMILION_CITY,30,17
general__rom_082d4b24,009,flat,reviewed_surface,69,3,FR_ROUTE_11,56,15
general__rom_082d4b3c,064,wall,unmatched_building,4,3,FR_ROUTE_16,21,14
general__rom_082d4b3c,065,wall,unmatched_building,13,3,FR_ROUTE_16,22,14
general__rom_082d4b3c,066,flat,unreviewed,4,3,FR_ROUTE_16,26,14
general__rom_082d4b3c,067,flat,unreviewed,1,1,FR_ROUTE_7,7,13
general__rom_082d4b3c,071,cliff,modeled_cliff,54,2,FR_PROTOTYPE_SEVII_ISLE_8,83,19
general__rom_082d4b3c,073,cliff,modeled_cliff,4,1,FR_PROTOTYPE_SEVII_ISLE_8,80,19
general__rom_082d4b3c,075,cliff,modeled_cliff,5,1,FR_PROTOTYPE_SEVII_ISLE_9,6,4
general__rom_082d4b3c,079,cliff,modeled_cliff,2,1,FR_PROTOTYPE_SEVII_ISLE_8,54,6
general__rom_082d4b3c,07C,cliff,modeled_cliff,7,2,FR_PROTOTYPE_SEVII_ISLE_8,51,9
general__rom_082d4b3c,084,flat,unreviewed,1,1,FR_ROUTE_7,10,2
general__rom_082d4b3c,086,flat,unreviewed,5,1,FR_ROUTE_7,10,3
general__rom_082d4b3c,087,ledge,modeled_ledge,21,3,FR_CELADON_CITY,5,33
general__rom_082d4b3c,00D,grass,modeled_grass,87,3,FR_ROUTE_16,35,5
general__rom_082d4b3c,08E,flat,unreviewed,2,1,FR_ROUTE_7,10,8
general__rom_082d4b3c,00E,tree,modeled_tree,63,3,FR_CELADON_CITY,32,3
general__rom_082d4b3c,00F,tree,modeled_tree,63,3,FR_CELADON_CITY,33,3
general__rom_082d4b3c,0A0,flat,unreviewed,4,1,FR_PROTOTYPE_SEVII_ISLE_8,49,7
general__rom_082d4b3c,0A1,flat,unreviewed,2,1,FR_PROTOTYPE_SEVII_ISLE_8,55,6
general__rom_082d4b3c,0A2,flat,unreviewed,3,1,FR_PROTOTYPE_SEVII_ISLE_8,56,5
general__rom_082d4b3c,0A8,flat,unreviewed,1,1,FR_PROTOTYPE_SEVII_ISLE_8,49,9
general__rom_082d4b3c,010,flat,reviewed_surface,129,4,FR_CELADON_CITY,24,27
general__rom_082d4b3c,0AA,flat,unreviewed,2,1,FR_PROTOTYPE_SEVII_ISLE_8,56,6
general__rom_082d4b3c,0B0,ledge,modeled_ledge,8,3,FR_CELADON_CITY,4,33
general__rom_082d4b3c,0B1,ledge,modeled_ledge,5,3,FR_CELADON_CITY,9,33
general__rom_082d4b3c,0B2,cliff,modeled_cliff,1,1,FR_PROTOTYPE_SEVII_ISLE_8,52,6
general__rom_082d4b3c,011,flat,reviewed_surface,136,4,FR_CELADON_CITY,11,3
general__rom_082d4b3c,0BD,flat,unreviewed,1,1,FR_CELADON_CITY,41,18
general__rom_082d4b3c,0BE,flat,unreviewed,1,1,FR_CELADON_CITY,42,18
general__rom_082d4b3c,0BF,flat,unreviewed,1,1,FR_CELADON_CITY,43,18
general__rom_082d4b3c,0C2,flat,unreviewed,1,1,FR_ROUTE_7,16,15
general__rom_082d4b3c,0C5,flat,unreviewed,3,1,FR_CELADON_CITY,41,19
general__rom_082d4b3c,0C6,flat,unreviewed,3,1,FR_CELADON_CITY,42,19
general__rom_082d4b3c,0C7,flat,unreviewed,3,1,FR_CELADON_CITY,43,19
general__rom_082d4b3c,001,flat,reviewed_surface,28,4,FR_CELADON_CITY,40,34
general__rom_082d4b3c,0CD,flat,unreviewed,1,1,FR_CELADON_CITY,41,22
general__rom_082d4b3c,0CE,flat,unreviewed,1,1,FR_CELADON_CITY,42,22
general__rom_082d4b3c,0CF,flat,unreviewed,1,1,FR_CELADON_CITY,43,22
general__rom_082d4b3c,014,tree,modeled_tree,213,4,FR_CELADON_CITY,0,29
general__rom_082d4b3c,0D3,flat,reviewed_surface,8,4,FR_CELADON_CITY,29,3
general__rom_082d4b3c,0D4,flat,reviewed_surface,83,4,FR_CELADON_CITY,30,3
general__rom_082d4b3c,0D5,flat,reviewed_surface,7,3,FR_CELADON_CITY,31,3
general__rom_082d4b3c,0D6,flat,unreviewed,30,3,FR_CELADON_CITY,52,23
general__rom_082d4b3c,0D7,flat,unreviewed,30,3,FR_CELADON_CITY,53,23
general__rom_082d4b3c,0DB,flat,reviewed_surface,18,3,FR_ROUTE_16,10,13
general__rom_082d4b3c,015,tree,modeled_tree,219,4,FR_CELADON_CITY,57,25
general__rom_082d4b3c,0DC,flat,reviewed_surface,152,3,FR_ROUTE_16,12,7
general__rom_082d4b3c,0DD,flat,reviewed_surface,12,1,FR_ROUTE_16,29,13
general__rom_082d4b3c,0E3,flat,reviewed_surface,3,2,FR_ROUTE_16,30,10
general__rom_082d4b3c,0E4,flat,reviewed_surface,54,3,FR_ROUTE_16,10,8
general__rom_082d4b3c,0E5,flat,reviewed_surface,4,1,FR_ROUTE_16,14,19
general__rom_082d4b3c,016,tree,modeled_tree,32,4,FR_CELADON_CITY,52,25
general__rom_082d4b3c,0E6,fence,modeled_fence,17,1,FR_ROUTE_18,40,11
general__rom_082d4b3c,0E7,fence,modeled_fence,110,5,FR_CELADON_CITY,31,23
general__rom_082d4b3c,0E8,fence,modeled_fence,1,1,FR_ROUTE_18,47,14
general__rom_082d4b3c,0EA,flat,unreviewed,1,1,FR_ROUTE_18,38,11
general__rom_082d4b3c,0EC,fence,modeled_fence,4,4,FR_CELADON_CITY,23,17
general__rom_082d4b3c,0ED,fence,modeled_fence,2,2,FR_CELADON_CITY,30,17
general__rom_082d4b3c,0EE,flat,unreviewed,2,2,FR_ROUTE_16,1,4
general__rom_082d4b3c,0EF,flat,unreviewed,3,3,FR_ROUTE_16,29,10
general__rom_082d4b3c,017,tree,modeled_tree,26,2,FR_CELADON_CITY,3,19
general__rom_082d4b3c,0F0,fence,modeled_fence,3,1,FR_ROUTE_18,47,16
general__rom_082d4b3c,0F1,fence,modeled_fence,6,1,FR_ROUTE_18,38,12
general__rom_082d4b3c,0F2,fence,modeled_fence,1,1,FR_ROUTE_18,38,18
general__rom_082d4b3c,0F3,fence,modeled_fence,1,1,FR_ROUTE_18,47,18
general__rom_082d4b3c,0F4,fence,modeled_fence,99,5,FR_CELADON_CITY,23,20
general__rom_082d4b3c,0F5,fence,modeled_fence,115,4,FR_CELADON_CITY,30,19
general__rom_082d4b3c,0F6,flat,unreviewed,4,2,FR_ROUTE_17,1,137
general__rom_082d4b3c,0F7,flat,unreviewed,3,3,FR_ROUTE_17,22,137
general__rom_082d4b3c,0FC,fence,modeled_fence,2,2,FR_ROUTE_16,29,11
general__rom_082d4b3c,102,flat,reviewed_surface,3,2,FR_ROUTE_16,10,17
general__rom_082d4b3c,103,flat,reviewed_surface,4,2,FR_ROUTE_16,32,8
general__rom_082d4b3c,104,flat,reviewed_surface,2,1,FR_ROUTE_16,10,19
general__rom_082d4b3c,105,flat,reviewed_surface,5,2,FR_ROUTE_16,12,19
general__rom_082d4b3c,108,flat,unreviewed,2,1,FR_ROUTE_17,1,138
general__rom_082d4b3c,109,flat,unreviewed,2,1,FR_ROUTE_17,21,138
general__rom_082d4b3c,10C,flat,unreviewed,3,1,FR_PROTOTYPE_SEVII_ISLE_8,53,13
general__rom_082d4b3c,10E,flat,unreviewed,3,1,FR_PROTOTYPE_SEVII_ISLE_8,48,3
general__rom_082d4b3c,10F,flat,unreviewed,9,1,FR_PROTOTYPE_SEVII_ISLE_8,81,15
general__rom_082d4b3c,110,flat,unreviewed,203,5,FR_PROTOTYPE_SEVII_ISLE_7,1,1
general__rom_082d4b3c,111,flat,unreviewed,197,4,FR_PROTOTYPE_SEVII_ISLE_8,73,15
general__rom_082d4b3c,112,flat,unreviewed,1,1,FR_ROUTE_18,18,0
general__rom_082d4b3c,113,flat,unreviewed,3,1,FR_ROUTE_18,6,0
general__rom_082d4b3c,114,flat,reviewed_surface,2,1,FR_PROTOTYPE_SEVII_ISLE_8,48,10
general__rom_082d4b3c,115,flat,reviewed_surface,14,1,FR_PROTOTYPE_SEVII_ISLE_8,49,10
general__rom_082d4b3c,116,flat,unreviewed,4,1,FR_PROTOTYPE_SEVII_ISLE_8,57,6
general__rom_082d4b3c,117,flat,unreviewed,2,1,FR_PROTOTYPE_SEVII_ISLE_8,80,15
general__rom_082d4b3c,118,flat,unreviewed,201,4,FR_PROTOTYPE_SEVII_ISLE_8,10,1
general__rom_082d4b3c,119,flat,reviewed_surface,199,4,FR_PROTOTYPE_SEVII_ISLE_8,11,1
general__rom_082d4b3c,11A,flat,unreviewed,1,1,FR_ROUTE_18,18,1
general__rom_082d4b3c,11B,flat,unreviewed,3,1,FR_ROUTE_18,31,4
general__rom_082d4b3c,11C,flat,reviewed_surface,3,1,FR_PROTOTYPE_SEVII_ISLE_8,48,12
general__rom_082d4b3c,11D,flat,reviewed_surface,6,1,FR_PROTOTYPE_SEVII_ISLE_8,49,12
general__rom_082d4b3c,11E,flat,unreviewed,5,1,FR_PROTOTYPE_SEVII_ISLE_8,54,14
general__rom_082d4b3c,11F,flat,unreviewed,1,1,FR_PROTOTYPE_SEVII_ISLE_8,56,4
general__rom_082d4b3c,01C,tree,modeled_tree,226,5,FR_CELADON_CITY,0,28
general__rom_082d4b3c,122,flat,unreviewed,3,2,FR_ROUTE_17,17,2
general__rom_082d4b3c,123,flat,unreviewed,25,2,FR_ROUTE_17,23,2
general__rom_082d4b3c,124,flat,unreviewed,2,2,FR_ROUTE_17,6,138
general__rom_082d4b3c,128,flat,unreviewed,1,1,FR_ROUTE_16,0,3
general__rom_082d4b3c,129,flat,unreviewed,1,1,FR_ROUTE_17,23,8
general__rom_082d4b3c,12A,flat,reviewed_surface,159,2,FR_ROUTE_17,23,64
general__rom_082d4b3c,12B,flat,reviewed_surface,2632,6,FR_PROTOTYPE_SEVII_ISLE_6,1,1
general__rom_082d4b3c,01D,tree,modeled_tree,236,5,FR_CELADON_CITY,11,0
general__rom_082d4b3c,002,sign,modeled_sign,12,5,FR_CELADON_CITY,33,23
general__rom_082d4b3c,12C,flat,reviewed_surface,196,3,FR_ROUTE_16,0,19
general__rom_082d4b3c,12E,flat,reviewed_surface,2,1,FR_PROTOTYPE_SEVII_ISLE_8,52,10
general__rom_082d4b3c,130,flat,reviewed_surface,3,2,FR_ROUTE_17,0,138
general__rom_082d4b3c,131,flat,reviewed_surface,2,2,FR_ROUTE_17,23,138
general__rom_082d4b3c,132,flat,unreviewed,1,1,FR_ROUTE_16,1,3
general__rom_082d4b3c,133,flat,unreviewed,19,2,FR_ROUTE_17,17,8
general__rom_082d4b3c,134,flat,unreviewed,1,1,FR_ROUTE_17,22,8
general__rom_082d4b3c,01E,tree,modeled_tree,131,5,FR_CELADON_CITY,56,30
general__rom_082d4b3c,138,flat,unreviewed,4,3,FR_ROUTE_16,20,5
general__rom_082d4b3c,139,roof,modeled_building,1,1,FR_CELADON_CITY,8,26
general__rom_082d4b3c,13A,roof,modeled_building,6,1,FR_CELADON_CITY,9,26
general__rom_082d4b3c,13B,roof,modeled_building,1,1,FR_CELADON_CITY,15,26
general__rom_082d4b3c,13C,flat,unreviewed,4,3,FR_ROUTE_16,27,5
general__rom_082d4b3c,01F,tree,modeled_tree,121,4,FR_CELADON_CITY,3,12
general__rom_082d4b3c,140,flat,unreviewed,4,3,FR_ROUTE_16,20,6
general__rom_082d4b3c,141,roof,modeled_building,1,1,FR_CELADON_CITY,8,27
general__rom_082d4b3c,142,roof,modeled_building,6,1,FR_CELADON_CITY,10,27
general__rom_082d4b3c,143,roof,modeled_building,1,1,FR_CELADON_CITY,15,27
general__rom_082d4b3c,144,flat,unreviewed,4,3,FR_ROUTE_16,27,13
general__rom_082d4b3c,148,flat,unreviewed,4,3,FR_ROUTE_16,20,14
general__rom_082d4b3c,149,roof,modeled_building,1,1,FR_CELADON_CITY,8,28
general__rom_082d4b3c,14A,roof,modeled_building,6,1,FR_CELADON_CITY,9,28
general__rom_082d4b3c,14B,roof,modeled_building,1,1,FR_CELADON_CITY,15,28
general__rom_082d4b3c,14C,flat,unreviewed,4,3,FR_ROUTE_16,27,7
general__rom_082d4b3c,150,wall,modeled_building,1,1,FR_CELADON_CITY,8,29
general__rom_082d4b3c,151,wall,modeled_building,1,1,FR_CELADON_CITY,9,29
general__rom_082d4b3c,152,wall,modeled_building,1,1,FR_CELADON_CITY,10,29
general__rom_082d4b3c,153,wall,modeled_building,1,1,FR_CELADON_CITY,11,29
general__rom_082d4b3c,154,wall,modeled_building,1,1,FR_CELADON_CITY,12,29
general__rom_082d4b3c,155,wall,modeled_building,2,1,FR_CELADON_CITY,13,29
general__rom_082d4b3c,156,wall,modeled_building,1,1,FR_CELADON_CITY,15,29
general__rom_082d4b3c,158,wall,modeled_building,1,1,FR_CELADON_CITY,8,30
general__rom_082d4b3c,159,wall,modeled_building,1,1,FR_CELADON_CITY,9,30
general__rom_082d4b3c,15A,wall,modeled_building,1,1,FR_CELADON_CITY,10,30
general__rom_082d4b3c,15B,wall,modeled_building,1,1,FR_CELADON_CITY,11,30
general__rom_082d4b3c,15B,wall,unmatched_building,2,1,FR_CELADON_CITY,39,20
general__rom_082d4b3c,15C,wall,modeled_building,1,1,FR_CELADON_CITY,12,30
general__rom_082d4b3c,15D,wall,modeled_building,2,1,FR_CELADON_CITY,13,30
general__rom_082d4b3c,15E,wall,modeled_building,1,1,FR_CELADON_CITY,15,30
general__rom_082d4b3c,160,flat,modeled_prop,1,1,FR_CELADON_CITY,16,30
general__rom_082d4b3c,165,flat,unreviewed,4,1,FR_CELADON_CITY,5,13
general__rom_082d4b3c,166,flat,unreviewed,103,1,FR_CELADON_CITY,31,31
general__rom_082d4b3c,167,flat,unreviewed,5,1,FR_CELADON_CITY,51,31
general__rom_082d4b3c,168,flat,modeled_prop,1,1,FR_CELADON_CITY,16,31
general__rom_082d4b3c,16D,flat,unreviewed,22,1,FR_CELADON_CITY,25,27
general__rom_082d4b3c,16E,flat,unreviewed,148,1,FR_CELADON_CITY,26,27
general__rom_082d4b3c,16F,flat,unreviewed,20,1,FR_CELADON_CITY,30,27
general__rom_082d4b3c,024,tree,modeled_tree,94,5,FR_CELADON_CITY,32,1
general__rom_082d4b3c,175,flat,unreviewed,3,1,FR_CELADON_CITY,8,25
general__rom_082d4b3c,176,flat,unreviewed,88,1,FR_CELADON_CITY,31,26
general__rom_082d4b3c,177,flat,unreviewed,3,1,FR_CELADON_CITY,51,32
general__rom_082d4b3c,17B,flat,modeled_building,1,1,FR_CELADON_CITY,46,7
general__rom_082d4b3c,025,tree,modeled_tree,100,5,FR_CELADON_CITY,11,1
general__rom_082d4b3c,17C,flat,modeled_building,1,1,FR_CELADON_CITY,47,7
general__rom_082d4b3c,17D,flat,modeled_building,1,1,FR_CELADON_CITY,48,7
general__rom_082d4b3c,17E,flat,modeled_building,1,1,FR_CELADON_CITY,49,7
general__rom_082d4b3c,17F,flat,modeled_building,1,1,FR_CELADON_CITY,50,7
general__rom_082d4b3c,183,flat,unreviewed,4,3,FR_ROUTE_16,21,7
general__rom_082d4b3c,184,flat,unreviewed,16,3,FR_ROUTE_16,22,7
general__rom_082d4b3c,185,flat,unreviewed,4,3,FR_ROUTE_16,26,7
general__rom_082d4b3c,026,tree,modeled_tree,13,5,FR_CELADON_CITY,52,29
general__rom_082d4b3c,186,wall,modeled_building,1,1,FR_CELADON_CITY,49,11
general__rom_082d4b3c,187,roof,modeled_building,1,1,FR_CELADON_CITY,50,8
general__rom_082d4b3c,18D,flat,unreviewed,3,3,FR_ROUTE_16,20,11
general__rom_082d4b3c,18E,flat,unreviewed,3,3,FR_ROUTE_16,27,11
general__rom_082d4b3c,18F,flat,modeled_building,1,1,FR_CELADON_CITY,50,9
general__rom_082d4b3c,027,tree,modeled_tree,6,1,FR_CELADON_CITY,53,29
general__rom_082d4b3c,003,sign,modeled_sign,2,1,FR_CELADON_CITY,45,23
general__rom_082d4b3c,195,flat,unreviewed,4,1,FR_CELADON_CITY,5,22
general__rom_082d4b3c,196,flat,unreviewed,4,1,FR_CELADON_CITY,30,31
general__rom_082d4b3c,197,wall,modeled_building,1,1,FR_CELADON_CITY,50,10
general__rom_082d4b3c,19D,flat,unreviewed,3,1,FR_CELADON_CITY,8,24
general__rom_082d4b3c,19E,flat,unreviewed,4,1,FR_CELADON_CITY,30,26
general__rom_082d4b3c,19F,wall,modeled_building,1,1,FR_CELADON_CITY,50,11
general__rom_082d4b3c,1A5,flat,unreviewed,1,1,FR_CELADON_CITY,24,21
general__rom_082d4b3c,1A6,flat,unreviewed,4,1,FR_CELADON_CITY,25,21
general__rom_082d4b3c,1A7,flat,unreviewed,1,1,FR_CELADON_CITY,29,21
general__rom_082d4b3c,1AD,flat,unreviewed,1,1,FR_CELADON_CITY,24,22
general__rom_082d4b3c,1AE,flat,unreviewed,4,1,FR_CELADON_CITY,25,22
general__rom_082d4b3c,1AF,flat,unreviewed,1,1,FR_CELADON_CITY,29,22
general__rom_082d4b3c,1B5,flat,unreviewed,12,3,FR_ROUTE_16,22,12
general__rom_082d4b3c,1B6,flat,unreviewed,3,3,FR_ROUTE_16,21,12
general__rom_082d4b3c,1B7,flat,unreviewed,3,3,FR_ROUTE_16,26,12
general__rom_082d4b3c,02C,roof,unmatched_building,1,1,FR_CELADON_CITY,24,16
general__rom_082d4b3c,1CB,flat,unreviewed,16,1,FR_ROUTE_18,10,16
general__rom_082d4b3c,02D,roof,unmatched_building,7,2,FR_CELADON_CITY,25,16
general__rom_082d4b3c,1CC,flat,unreviewed,16,1,FR_ROUTE_18,4,2
general__rom_082d4b3c,1D0,flat,reviewed_surface,6,2,FR_ROUTE_17,22,155
general__rom_082d4b3c,1D1,flat,reviewed_surface,2,1,FR_ROUTE_18,51,19
general__rom_082d4b3c,1D2,flat,reviewed_surface,11,2,FR_ROUTE_17,2,157
general__rom_082d4b3c,1D3,flat,unreviewed,16,1,FR_ROUTE_18,10,17
general__rom_082d4b3c,1D4,flat,reviewed_surface,16,1,FR_ROUTE_18,4,3
general__rom_082d4b3c,1D9,flat,reviewed_surface,140,2,FR_ROUTE_17,23,159
general__rom_082d4b3c,1DA,flat,reviewed_surface,30,2,FR_ROUTE_16,0,0
general__rom_082d4b3c,02F,roof,unmatched_building,1,1,FR_CELADON_CITY,29,16
general__rom_082d4b3c,1E0,flat,unreviewed,5,2,FR_ROUTE_17,18,5
general__rom_082d4b3c,1E2,flat,unreviewed,6,3,FR_ROUTE_16,0,1
general__rom_082d4b3c,1E4,flat,unreviewed,1,1,FR_PROTOTYPE_SEVII_ISLE_9,6,5
general__rom_082d4b3c,004,flowers,modeled_flowers,53,3,FR_CELADON_CITY,33,30
general__rom_082d4b3c,034,roof,unmatched_building,2,2,FR_CELADON_CITY,24,17
general__rom_082d4b3c,035,roof,unmatched_building,1,1,FR_ROUTE_16,10,4
general__rom_082d4b3c,036,roof,unmatched_building,6,2,FR_CELADON_CITY,25,17
general__rom_082d4b3c,037,roof,unmatched_building,2,2,FR_CELADON_CITY,29,17
general__rom_082d4b3c,005,shrub,modeled_shrub,36,3,FR_CELADON_CITY,38,21
general__rom_082d4b3c,03C,flat,unreviewed,2,2,FR_CELADON_CITY,24,18
general__rom_082d4b3c,03D,flat,modeled_building,1,1,FR_CELADON_CITY,30,11
general__rom_082d4b3c,03D,flat,unreviewed,5,3,FR_CELADON_CITY,37,29
general__rom_082d4b3c,03F,flat,unreviewed,2,2,FR_CELADON_CITY,29,18
general__rom_082d4b3c,281,flat,unreviewed,1,1,FR_CELADON_CITY,9,5
general__rom_082d4b3c,282,flat,unreviewed,2,1,FR_CELADON_CITY,16,5
general__rom_082d4b3c,283,flat,unreviewed,1,1,FR_CELADON_CITY,17,5
general__rom_082d4b3c,284,flat,unreviewed,5,1,FR_CELADON_CITY,13,10
general__rom_082d4b3c,285,flat,unreviewed,1,1,FR_CELADON_CITY,11,5
general__rom_082d4b3c,286,flat,unreviewed,3,1,FR_CELADON_CITY,14,5
general__rom_082d4b3c,287,flat,unreviewed,1,1,FR_CELADON_CITY,15,5
general__rom_082d4b3c,288,flat,unreviewed,1,1,FR_CELADON_CITY,13,9
general__rom_082d4b3c,289,flat,unreviewed,2,1,FR_CELADON_CITY,9,6
general__rom_082d4b3c,28A,flat,unreviewed,4,1,FR_CELADON_CITY,16,6
general__rom_082d4b3c,28B,flat,unreviewed,2,1,FR_CELADON_CITY,17,6
general__rom_082d4b3c,28C,flat,unreviewed,2,1,FR_CELADON_CITY,11,13
general__rom_082d4b3c,28D,flat,unreviewed,1,1,FR_CELADON_CITY,11,6
general__rom_082d4b3c,28E,flat,unreviewed,3,1,FR_CELADON_CITY,14,6
general__rom_082d4b3c,28F,flat,unreviewed,1,1,FR_CELADON_CITY,15,6
general__rom_082d4b3c,290,flat,unreviewed,2,1,FR_CELADON_CITY,11,9
general__rom_082d4b3c,291,flat,unreviewed,1,1,FR_CELADON_CITY,9,8
general__rom_082d4b3c,292,flat,unreviewed,2,1,FR_CELADON_CITY,16,8
general__rom_082d4b3c,293,flat,unreviewed,1,1,FR_CELADON_CITY,17,8
general__rom_082d4b3c,294,flat,unreviewed,2,1,FR_CELADON_CITY,11,14
general__rom_082d4b3c,295,flat,unreviewed,1,1,FR_CELADON_CITY,11,7
general__rom_082d4b3c,296,flat,unreviewed,3,1,FR_CELADON_CITY,14,7
general__rom_082d4b3c,297,flat,unreviewed,1,1,FR_CELADON_CITY,15,7
general__rom_082d4b3c,298,flat,unreviewed,4,1,FR_CELADON_CITY,11,10
general__rom_082d4b3c,299,flat,unreviewed,1,1,FR_CELADON_CITY,9,9
general__rom_082d4b3c,29A,flat,unreviewed,2,1,FR_CELADON_CITY,14,9
general__rom_082d4b3c,29B,flat,unreviewed,2,1,FR_CELADON_CITY,16,9
general__rom_082d4b3c,29C,flat,unreviewed,1,1,FR_CELADON_CITY,17,9
general__rom_082d4b3c,29D,flat,unreviewed,1,1,FR_CELADON_CITY,11,8
general__rom_082d4b3c,042,flat,unreviewed,2,2,FR_CELADON_CITY,25,18
general__rom_082d4b3c,29E,flat,unreviewed,3,1,FR_CELADON_CITY,14,8
general__rom_082d4b3c,29F,flat,unreviewed,1,1,FR_CELADON_CITY,15,8
general__rom_082d4b3c,2A0,flat,unreviewed,2,1,FR_CELADON_CITY,11,12
general__rom_082d4b3c,2A1,flat,unreviewed,4,1,FR_CELADON_CITY,9,10
general__rom_082d4b3c,2A2,flat,unreviewed,8,1,FR_CELADON_CITY,14,10
general__rom_082d4b3c,2A3,flat,unreviewed,8,1,FR_CELADON_CITY,12,10
general__rom_082d4b3c,2A4,flat,unreviewed,4,1,FR_CELADON_CITY,17,10
general__rom_082d4b3c,2A5,flat,unreviewed,1,1,FR_CELADON_CITY,9,15
general__rom_082d4b3c,2A6,flat,unreviewed,2,1,FR_CELADON_CITY,10,15
general__rom_082d4b3c,2A7,flat,unreviewed,2,1,FR_CELADON_CITY,12,15
general__rom_082d4b3c,043,flat,unreviewed,2,2,FR_CELADON_CITY,26,18
general__rom_082d4b3c,2A8,flat,unreviewed,1,1,FR_CELADON_CITY,17,15
general__rom_082d4b3c,2A9,flat,unreviewed,1,1,FR_CELADON_CITY,9,14
general__rom_082d4b3c,2AA,flat,unreviewed,2,1,FR_CELADON_CITY,10,14
